text,type,year
"Abster-se de contrair obrigação de despesas nos dois últimos quadrimestres do último ano do mandato, sem contrapartida suficiente de disponibilidade de caixa;",Recomendacoes,2016
Evitar o agravamento do desequilíbrio financeiro e atuarial do plano financeiro do RPPS;,Recomendacoes,2016
Providenciar a implementação em lei de plano de amortização do déficit atuarial do RPPS;,Recomendacoes,2016
Disponibilizar integralmente para a sociedade o conjunto de informações na transparência da gestão fiscal.,Recomendacoes,2016
"Atentar para a metodologia de cálculo de previsão da receita, com indicadores atualizados, a fim de se evitar uma superestimação na estimativa da arrecadação para que a execução de despesas possa estar alicerçada numa expectativa real de receitas, garantidora esta do suporte financeiro aos compromissos firmados,  evitando-se, portanto, o endividamento desnecessário, objetivando, dessa forma, melhora da saúde fiscal do município [Item 2.1];",Recomendacoes,2016
"Adotar as medidas necessárias junto à Procuradoria Municipal ou outro órgão municipal competente, com vistas à operacionalização das cobranças dos créditos inscritos em Dívida Ativa, como forma de incrementar a arrecadação dos tributos municipais, garantindo, dessa forma, a devida liquidez e a tempestividade na cobrança dos tributos municipais [Item 3.3.1];",Recomendacoes,2016
Abster-se de realizar inscrições em Restos a Pagar sem a correspondente disponibilidade de caixa que garanta o devido suporte financeiro aos compromissos firmados [Item 3.4.1];,Recomendacoes,2016
"Atentar para o recolhimento integral das contribuições previdenciárias junto à Previdência Social (RGPS) e ao Regime Próprio de Previdência Social (RPPS), garantindo assim a adimplência tempestiva do município, a fim de se evitar o comprometimento de receitas futuras com o pagamento de dívidas previdenciárias em função de obrigações não honradas no devido tempo para que seja preservada a capacidade de investimento do município nas ações mais urgentes e prioritárias requeridas pela população [Itens 3.4.2 e 8.3];",Recomendacoes,2016
"Observar a data-limite para repassar os duodécimos no prazo previsto ao Legislativo Municipal, nos termos do inciso II do parágrafo 2º do artigo 29-A, com a redação da Emenda Constitucional n° 25/2000 [Item 4];",Recomendacoes,2016
"Adotar as medidas necessárias à redução da Despesa Total de Pessoal, com vistas à recondução do gasto ao nível estabelecido pela legislação em vigor, a partir da reestruturação da estrutura administrativa, obedecendo os critérios estabelecidos pela legislação correlata, iniciando pela área de Cargos Comissionados e Contratações Temporárias [Item 5.1];",Recomendacoes,2016
"Aplicar, pelo menos, o percentual de 15% dos recursos municipais especificados na Constituição Federal, em ações e serviços públicos de saúde, consoante o regulamento do artigo 7° da Lei Complementar Federal n° 141/2012, com vistas a aprimorar a utilização da Cobertura Total da Estratégia da Saúde da Família, que gira em torno de 120%, estando, portanto, acima da meta. Um uso mais adequado desta cobertura deverá visar a melhoria dos índices da saúde, como nos casos da Taxa de mortalidade de menores de cinco anos a cada mil nascidos vivos (1995 a 2016) e da Taxa de mortalidade infantil - Calumbi (2005 a 2016), com iguais indicadores, na casa de 33,71% [Item 7.1];",Recomendacoes,2016
"Disponibilizar informação com qualidade para o cidadão, visando a melhoria do Índice de Transparência, para que a população possa acessar os principais dados e informações da gestão de forma satisfatória [Item 9.1].",Recomendacoes,2016
Disponibilizar integralmente para a sociedade o conjunto de informações na transparência da gestão fiscal;,Recomendacoes,2016
Repasse integral e tempestivamente os duodécimos à câmara municipal;,Recomendacoes,2016
"Repasse integral e tempestivamente as contribuições previdenciárias, evitando a formação de passivos futuros e comprometendo o equilíbrio financeiro e atuarial dos regimes de previdência, de modo que ofereça segurança jurídica ao conjunto de segurados;",Recomendacoes,2016
"Adote mecanismos de controle com vistas a garantir o equilíbrio atuarial e financeiro do rpps, contribuindo assim para o não incremento do passivo financeiro do município;",Recomendacoes,2016
"Realize os devidos registros das dívidas previdenciárias parceladas, evidenciando a movimentação no exercício financeiro (inscrições, baixas e cancelamentos) no demonstrativo da dívida fundada;",Recomendacoes,2016
Adote medidas para adequar os gastos com pessoal aos patamares estabelecidos na lei de responsabilidade fiscal;,Recomendacoes,2016
"Organize a contabilidade de forma a permitir o acompanhamento dos fatos decorrentes ou não da execução orçamentária, bem como a análise e interpretação dos resultados econômicos e financeiro;",Recomendacoes,2016
Abstenha-se de realizar inscrições em restos a pagar sem a correspondente disponibilidade de caixa que garanta o devido suporte financeiro aos compromissos firmados;,Recomendacoes,2016
"Obedeça às normas e padrões contábeis exigidos pela contabilidade pública (nbcasp, pcasp, dcasp e mcasp);",Recomendacoes,2016
"Adote medidas visando evitar a ocorrência de saldo negativo do fundeb, implicando no aumento do passivo circulante, sem lastro financeiro;",Recomendacoes,2016
"Implante as ações necessárias ao cumprimento das normas sobre transparência pública, inclusive quanto à lei de acesso à informação e a divulgação dos dados contábeis e financeiros dos órgãos municipais, municiando o endereço eletrônico da prefeitura com as informações exigidas no artigo 48 da lei de responsabilidade fiscal, no decreto nº 7.185/2010 e na lei federal nº 12.527/2011;",Recomendacoes,2016
Atentar para o envio do Anexo de Metas Fiscais e do Anexo de Riscos Fiscais quando da confecção da LDO; ,Recomendacoes,2016
Envidar esforços no sentido de que o município não tenha déficit de execução orçamentária; ,Recomendacoes,2016
Providenciar a elaboração da Programação Financeira e que ela contenha o desdobramento das receitas previstas em metas bimestrais de arrecadação; ,Recomendacoes,2016
"Diligenciar para que o município tenha capacidade de honrar imediatamente seus compromissos de curto prazo, bem como de honrar seus compromissos de até 12 meses contando com os recursos a curto prazo; ",Recomendacoes,2016
"Planejar o fluxo financeiro para que não ocorra a inscrição de Restos a Pagar sem que haja a disponibilidade de recursos, vinculados ou não vinculados, para seu custeio; ",Recomendacoes,2016
Atentar para o cumprimento integral dos repasses das obrigações previdenciárias ao RGPS;,Recomendacoes,2016
"Abster-se de contrair obrigação de despesas nos dois últimos quadrimestres do último ano do mandato, sem contrapartida suficiente de disponibilidade de caixa; ",Recomendacoes,2016
Evitar a abertura de créditos adicionais sem autorização do Poder Legislativo municipal; ,Recomendacoes,2016
"Diligenciar para que não ocorra baixo percentual de arrecadação da Receita Tributária Própria, incluído os créditos inscritos em dívida ativa; ",Recomendacoes,2016
"Atentar para que não ocorra o empenhamento de despesas vinculadas ao FUNDEB sem lastro financeiro, em montante acima da receita recebida no exercício, provocando comprometimento da receita do exercício seguinte; ",Recomendacoes,2016
"Providenciar para que o Balanço Financeiro apresente controle contábil das receitas e despesas orçamentárias por fonte/destinação dos recursos com a discriminação das fontes ordinárias e vinculadas de receitas e suas respectivas aplicações em despesas como no caso das fontes de Educação, Saúde, Previdência e Convênios; ",Recomendacoes,2016
"Providenciar para que seja evidenciado o quadro do superávit/déficit financeiro, do Balanço Patrimonial com a apresentação das disponibilidades por fonte/destinação dos recursos, de modo segregado; ",Recomendacoes,2016
Disponibilizar integralmente para a sociedade o conjunto de informações na transparência da gestão fiscal.,Recomendacoes,2016
"Elaborar e apresentar, na programação financeira, demonstrativo com a especificação, em separado, da quantidade e valores de ações ajuizadas para cobrança da dívida ativa, bem como da evolução do montante dos créditos tributários passíveis de cobrança administrativa (Item 2.2);",Recomendacoes,2016
Esclarecer em notas explicativas do Balanço Patrimonial do RPPS e do Município como foram calculadas as Provisões Matemáticas Previdenciárias. (Item 3.4.3);,Recomendacoes,2016
Proceder ao Repasse de duodécimos à Câmara de Vereadores de acordo com o limite legal o disposto no art. 29-A da CF/88.,Recomendacoes,2016
"Realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável;",Recomendacoes,2016
Recolher no prazo legal as contribuições dos servidores e a patronal ao respectivo regime previdenciário;,Recomendacoes,2016
"Realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável, a fim de que o Poder Executivo tenha condições de buscar cumprir o papel constitucional conferido aos Municípios;",Recomendacoes,2016
Adotar medidas efetivas visando à arrecadação de receitas próprias;,Recomendacoes,2016
"Atentar para o dever de divulgar, na forma e prazos legais, as informações exigidas pelo ordenamento jurídico, notadamente pela Lei de Acesso às Informações e pela LRF.",Recomendacoes,2016
"a) atentar para o dever de adotar técnicas de orçamentação que evitem a superestimação das receitas e despesas, quando da elaboração das leis orçamentárias;
 ",Recomendacoes,2016
"b) atentar para o dever de realizar uma gestão financeira, orçamentária e patrimonial equilibrada e responsável, a fim de que o Poder Executivo tenha condições de buscar cumprir o papel constitucional conferido aos Municípios;",Recomendacoes,2016
"c) Atentar para o dever de providenciar o registro, em conta redutora, de Provisão para Perdas de Dívida Ativa, evidenciando, no Balanço Patrimonial;",Recomendacoes,2016
